day,daily_tweet_count,daily_score
2015-07-21,4255,0.2586266039952997
2015-07-22,3252,0.0642730319803198
2015-07-23,1632,0.08762916666666667
2015-07-24,938,0.12168294243070364
2015-07-25,519,0.042117533718689794
2015-07-26,213,0.16681267605633804
2015-07-27,538,0.08123215613382899
2015-07-28,939,0.062560809371672
2015-07-29,449,0.06872472160356348
2015-07-30,1599,0.015290619136960601
2015-07-31,1423,0.04421307097680956
2015-08-01,496,0.20539274193548387
2015-08-02,573,0.08891012216404887
2015-08-03,1624,0.026537068965517243
2015-08-04,2841,0.016763287574797607
2015-08-05,2216,0.03343334837545126
2015-08-06,1595,0.1125275235109718
2015-08-07,1276,0.08259600313479623
2015-08-08,442,0.03297782805429864
2015-08-09,266,0.0913484962406015
2015-08-10,365,0.21582520547945203
2015-08-11,1506,0.0645359229747676
2015-08-12,1772,0.15425158013544019
2015-08-13,1195,0.06357305439330545
2015-08-14,988,0.08300010121457489
2015-08-15,561,0.1293668449197861
2015-08-16,260,0.3016969230769231
2015-08-17,920,0.15083119565217393
2015-08-18,651,0.05751090629800307
2015-08-19,824,0.023802548543689322
2015-08-20,938,0.02050746268656716
2015-08-21,970,-0.0090738144329897
2015-08-23,328,0.09749908536585367
2015-08-24,2801,0.0847166012138522
2015-08-25,1611,0.1895425822470515
2015-08-26,1450,0.02939144827586207
2015-08-27,1488,0.05705893817204301
2015-08-28,1220,-0.04057270491803279
2015-08-29,511,0.0421637964774951
2015-08-30,537,-0.011224394785847297
2015-08-31,1107,0.10381978319783197
2015-09-01,1061,0.08829208294062205
2015-09-02,1044,0.15885229885057472
2015-09-03,935,0.06343625668449197
2015-09-04,914,-0.061769912472647695
2015-09-05,307,0.15306677524429968
2015-09-06,276,-0.016726449275362317
2015-09-07,364,0.031145604395604393
2015-09-08,1205,0.036469377593360996
2015-09-09,3693,0.2112240184132142
2015-09-10,1736,0.026459677419354836
2015-09-11,1189,0.7106138772077377
2015-09-12,470,0.2461048936170213
2015-09-13,291,0.19640515463917527
2015-09-14,87,0.013813793103448276
2015-09-15,998,0.055715130260521044
2015-09-16,930,0.16687182795698924
2015-09-17,1192,-0.007121979865771817
2015-09-18,1110,0.20430216216216218
2015-09-19,579,0.12086183074265976
2015-09-20,384,0.05049140625
2015-09-21,1262,0.0422013470681458
2015-09-22,1067,0.04166373008434864
2015-09-23,945,0.08483291005291006
2015-09-24,1032,0.07022625968992248
2015-09-25,1179,0.08057506361323155
2015-09-26,459,0.048793681917211326
2015-09-27,650,-0.030670153846153857
2015-09-28,1337,0.07593470456245326
2015-09-29,1454,0.03851100412654746
2015-09-30,1117,0.08298728737690242
2015-10-01,1218,0.03656535303776683
2015-10-02,1135,-0.014620352422907486
2015-10-03,330,0.27012
2015-10-04,287,0.2273623693379791
2015-10-05,1035,0.2701389371980677
2015-10-06,955,0.030067434554973824
2015-10-07,1050,0.058367142857142854
2015-10-08,1054,0.04294098671726755
2015-10-09,1073,0.0210901211556384
2015-10-10,290,0.13294655172413794
2015-10-12,785,0.030731974522292996
2015-10-13,717,0.03499902370990236
2015-10-14,1063,-0.06991269990592663
2015-10-15,1033,0.07799235237173283
2015-10-16,759,0.005538735177865612
2015-10-17,308,0.29355194805194806
2015-10-18,371,0.11210404312668464
2015-10-19,727,0.03697592847317745
2015-10-20,1230,0.04741731707317072
2015-10-21,857,0.1322091015169195
2015-10-22,797,0.11170552070263488
2015-10-23,985,0.28412365482233504
2015-10-24,497,0.10888068410462776
2015-10-25,491,0.24630957230142567
2015-10-26,1378,0.03696719883889695
2015-10-27,3180,0.35632720125786166
2015-10-28,2332,0.2110056174957118
2015-10-29,1298,0.33565300462249614
2015-10-30,844,0.264204028436019
2015-10-31,326,0.264128527607362
2015-11-01,332,0.0303644578313253
2015-11-02,693,0.06584487734487736
2015-11-03,894,0.12896532438478747
2015-11-04,670,0.16700432835820894
2015-11-05,643,0.1000244167962675
2015-11-06,649,0.15670077041602465
2015-11-07,296,0.06234324324324324
2015-11-08,310,0.04720870967741936
2015-11-09,111,0.07084594594594594
2015-11-10,1275,0.060031372549019614
2015-11-11,1129,0.03078706820194863
2015-11-12,854,0.07188419203747072
2015-11-13,823,-0.00602976913730255
2015-11-14,311,0.053028617363344056
2015-11-15,234,0.13447478632478632
2015-11-16,805,0.05540534161490684
2015-11-17,691,0.049613458755426915
2015-11-18,1168,0.14488133561643834
2015-11-19,888,0.1339113738738739
2015-11-20,820,0.1860759756097561
2015-11-21,316,0.10867784810126584
2015-11-22,326,0.12331840490797545
2015-11-23,716,0.13050293296089385
2015-11-24,831,0.12098941034897714
2015-11-25,594,0.16772676767676767
2015-11-26,414,0.14731521739130435
2015-11-27,511,0.08867358121330725
2015-11-28,324,0.14499135802469135
2015-11-29,349,0.29829598853868194
2015-11-30,777,0.15881673101673102
2015-12-01,720,0.0797448611111111
2015-12-02,984,0.04884034552845529
2015-12-03,809,0.17691112484548827
2015-12-04,797,0.18134040150564618
2015-12-05,414,0.22171714975845408
2015-12-06,297,-0.08147003367003369
2015-12-07,599,0.08035943238731219
2015-12-08,723,0.12311908713692947
2015-12-09,744,0.12658104838709677
2015-12-10,834,0.22579676258992806
2015-12-11,902,0.08369157427937916
2015-12-12,369,0.1080609756097561
2015-12-13,357,0.266212324929972
2015-12-14,951,0.03233554153522608
2015-12-15,891,0.05633950617283951
